year,month,state,EHE
2008,9,AZ,2604.3
2008,10,AZ,2582.9
2008,11,AZ,2563.8
2008,12,AZ,2541.8
2009,1,AZ,2518.9
2009,2,AZ,2491.2
2009,3,AZ,2471.6
2009,4,AZ,2447.2
2009,5,AZ,2438.2
2009,6,AZ,2427.1
2009,7,AZ,2419.2
2009,8,AZ,2409.6
2009,9,AZ,2398.8
2009,10,AZ,2391.0
2009,11,AZ,2388.2
2009,12,AZ,2383.3
2010,1,AZ,2384.1
2010,2,AZ,2381.9
2010,3,AZ,2383.5
2010,4,AZ,2386.2
2010,5,AZ,2398.9
2010,6,AZ,2389.5
2010,7,AZ,2382.3
2010,8,AZ,2380.1
2010,9,AZ,2372.7
2010,10,AZ,2386.5
2010,11,AZ,2389.0
2010,12,AZ,2395.3
2011,1,AZ,2395.5
2011,2,AZ,2398.6
2011,3,AZ,2400.5
2011,4,AZ,2405.3
2011,5,AZ,2412.5
2011,6,AZ,2401.7
2011,7,AZ,2400.4
2011,8,AZ,2416.8
2011,9,AZ,2423.0
2011,10,AZ,2424.6
2011,11,AZ,2429.1
2011,12,AZ,2432.3
2012,1,AZ,2440.1
2012,2,AZ,2442.8
2012,3,AZ,2451.3
2012,4,AZ,2451.4
2012,5,AZ,2452.3
2012,6,AZ,2462.0
2012,7,AZ,2454.5
2012,8,AZ,2468.2
2012,9,AZ,2476.1
2012,10,AZ,2477.8
2012,11,AZ,2483.4
2012,12,AZ,2488.6
2013,1,AZ,2491.7
2013,2,AZ,2497.7
2013,3,AZ,2502.3
2013,4,AZ,2509.7
2013,5,AZ,2514.8
2013,6,AZ,2517.1
2013,7,AZ,2520.7
2013,8,AZ,2526.3
2013,9,AZ,2532.1
2013,10,AZ,2535.5
2013,11,AZ,2543.5
2013,12,AZ,2547.6
2014,1,AZ,2547.6
2014,2,AZ,2548.9
2014,3,AZ,2551.1
2014,4,AZ,2560.5
2014,5,AZ,2558.8
2014,6,AZ,2566.9
2014,7,AZ,2569.6
2014,8,AZ,2572.8
2014,9,AZ,2578.2
2014,10,AZ,2587.2
2014,11,AZ,2596.0
2014,12,AZ,2603.8
2015,1,AZ,2606.3
2015,2,AZ,2610.9
2015,3,AZ,2613.8
2015,4,AZ,2617.3
2015,5,AZ,2625.0
2015,6,AZ,2627.0
2015,7,AZ,2631.9
2015,8,AZ,2645.3
2015,9,AZ,2647.1
2015,10,AZ,2659.2
2015,11,AZ,2669.6
2015,12,AZ,2670.4
2016,1,AZ,2671.9
2016,2,AZ,2682.0
2016,3,AZ,2688.1
2016,4,AZ,2695.9
2016,5,AZ,2701.9
2016,6,AZ,2697.4
2016,7,AZ,2717.3
2016,8,AZ,2718.8
2016,9,AZ,2729.8
2016,10,AZ,2731.4
2016,11,AZ,2732.0
2016,12,AZ,2738.0
2017,1,AZ,2741.4
2017,2,AZ,2749.3
2017,3,AZ,2757.4
2017,4,AZ,2765.9
2017,5,AZ,2768.4
2017,6,AZ,2778.6
2017,7,AZ,2779.1
2017,8,AZ,2784.1
2017,9,AZ,2795.2
2017,10,AZ,2798.3
2017,11,AZ,2801.7
2017,12,AZ,2809.6
2018,1,AZ,2817.2
2018,2,AZ,2828.9
2018,3,AZ,2839.5
2018,4,AZ,2838.8
2018,5,AZ,2847.4
2018,6,AZ,2852.9
2018,7,AZ,2859.0
2018,8,AZ,2866.0
2018,9,AZ,2878.3
2018,10,AZ,2881.7
2018,11,AZ,2889.8
2018,12,AZ,2895.6
2019,1,AZ,2907.1
2019,2,AZ,2912.7
2019,3,AZ,2922.2
2019,4,AZ,2925.8
2019,5,AZ,2931.0
2019,6,AZ,2931.9
2019,7,AZ,2936.3
2019,8,AZ,2958.6
2019,9,AZ,2960.5
2019,10,AZ,2964.4
2019,11,AZ,2974.1
2019,12,AZ,2987.4
2020,1,AZ,2988.3
2020,2,AZ,2994.7
2020,3,AZ,2980.6
2020,4,AZ,2652.9
2020,5,AZ,2737.3
2020,6,AZ,2805.2
2020,7,AZ,2786.7
2020,8,AZ,2818.6
2020,9,AZ,2839.5
2020,10,AZ,2864.3
2020,11,AZ,2881.3
2020,12,AZ,2891.9
2021,1,AZ,2893.3
2021,2,AZ,2905.1
2021,3,AZ,2923.6
2021,4,AZ,2927.6
2021,5,AZ,2943.0
2021,6,AZ,2963.8
2021,7,AZ,2983.3
2021,8,AZ,2990.9
2021,9,AZ,3002.4
2021,10,AZ,3024.8
2021,11,AZ,3031.0
2021,12,AZ,3048.0
2022,1,AZ,3049.2
2022,2,AZ,3068.3
2022,3,AZ,3074.0
2022,4,AZ,3095.3
2022,5,AZ,3104.1
2022,6,AZ,3106.5
2022,7,AZ,3124.8
2022,8,AZ,3128.0
2022,9,AZ,3135.3
2022,10,AZ,3146.1
2022,11,AZ,3154.8
2022,12,AZ,3151.2
2023,1,AZ,3157.9
2023,2,AZ,3168.2
2023,3,AZ,3169.5
2023,4,AZ,3191.1
2023,5,AZ,3195.5
2023,6,AZ,3208.8
2023,7,AZ,3212.0
2023,8,AZ,3218.4
2023,9,AZ,3229.7
2023,10,AZ,3198.6
2023,11,AZ,3211.5
2023,12,AZ,3223.3
2024,1,AZ,3257.8
2024,2,AZ,3260.4
2024,3,AZ,3266.2
2024,4,AZ,3244.3
2024,5,AZ,3240.2
2024,6,AZ,3238.5
2024,7,AZ,3215.8
2024,8,AZ,3212.3
2024,9,AZ,3224.2
2024,10,AZ,3224.3
2024,11,AZ,3233.7
2024,12,AZ,3240.2
2025,1,AZ,3241.9
2025,2,AZ,3245.0
2025,3,AZ,3254.7
2025,4,AZ,3268.8
2025,5,AZ,3265.5
2025,6,AZ,3250.3
2025,7,AZ,3253.0
2025,8,AZ,3254.6
2025,9,AZ,3258.1
2025,10,AZ,3262.3
2025,11,AZ,3258.2
2025,12,AZ,3264.6
1990,1,AR,912.7
1990,2,AR,912.3
1990,3,AR,915.7
1990,4,AR,918.2
1990,5,AR,921.6
1990,6,AR,924.3
1990,7,AR,926.9
1990,8,AR,927.9
1990,9,AR,931.0
1990,10,AR,927.6
1990,11,AR,928.8
1990,12,AR,928.6
1991,1,AR,924.3
1991,2,AR,926.6
1991,3,AR,930.0
1991,4,AR,930.2
1991,5,AR,928.7
1991,6,AR,933.6
1991,7,AR,935.8
1991,8,AR,939.3
1991,9,AR,941.4
1991,10,AR,944.6
1991,11,AR,943.6
1991,12,AR,946.0
1992,1,AR,950.9
1992,2,AR,952.4
1992,3,AR,954.4
1992,4,AR,957.1
1992,5,AR,961.4
1992,6,AR,962.8
1992,7,AR,962.5
1992,8,AR,963.6
1992,9,AR,964.7
1992,10,AR,968.3
1992,11,AR,971.0
1992,12,AR,973.5
1993,1,AR,976.8
1993,2,AR,980.9
1993,3,AR,982.1
1993,4,AR,985.8
1993,5,AR,987.8
1993,6,AR,989.5
1993,7,AR,993.1
1993,8,AR,995.3
1993,9,AR,997.8
1993,10,AR,1004.9
1993,11,AR,1007.6
1993,12,AR,1011.1
1994,1,AR,1011.7
1994,2,AR,1012.0
1994,3,AR,1017.0
1994,4,AR,1023.4
1994,5,AR,1030.6
1994,6,AR,1032.9
1994,7,AR,1039.5
1994,8,AR,1041.3
1994,9,AR,1047.1
1994,10,AR,1046.3
1994,11,AR,1049.1
1994,12,AR,1051.4
1995,1,AR,1058.2
1995,2,AR,1060.9
1995,3,AR,1063.9
1995,4,AR,1063.2
1995,5,AR,1062.3
1995,6,AR,1067.3
1995,7,AR,1068.4
1995,8,AR,1072.0
1995,9,AR,1075.3
1995,10,AR,1074.9
1995,11,AR,1076.2
1995,12,AR,1079.4
1996,1,AR,1080.5
1996,2,AR,1078.7
1996,3,AR,1081.8
1996,4,AR,1081.9
1996,5,AR,1084.2
1996,6,AR,1087.0
1996,7,AR,1090.6
1996,8,AR,1091.8
1996,9,AR,1089.1
1996,10,AR,1089.7
1996,11,AR,1092.5
1996,12,AR,1091.1
1997,1,AR,1090.6
1997,2,AR,1093.4
1997,3,AR,1095.6
1997,4,AR,1101.1
1997,5,AR,1101.8
1997,6,AR,1100.9
1997,7,AR,1107.0
1997,8,AR,1107.7
1997,9,AR,1107.8
1997,10,AR,1112.5
1997,11,AR,1113.7
1997,12,AR,1115.4
1998,1,AR,1114.6
1998,2,AR,1115.7
1998,3,AR,1115.4
1998,4,AR,1116.6
1998,5,AR,1120.6
1998,6,AR,1121.4
1998,7,AR,1123.8
1998,8,AR,1123.6
1998,9,AR,1124.0
1998,10,AR,1127.1
1998,11,AR,1129.1
1998,12,AR,1128.9
1999,1,AR,1131.7
1999,2,AR,1134.5
1999,3,AR,1134.5
1999,4,AR,1136.4
1999,5,AR,1136.7
1999,6,AR,1138.2
1999,7,AR,1142.0
1999,8,AR,1144.5
1999,9,AR,1143.4
1999,10,AR,1148.2
1999,11,AR,1152.4
1999,12,AR,1156.2
2000,1,AR,1154.5
2000,2,AR,1156.2
2000,3,AR,1160.6
2000,4,AR,1156.8
2000,5,AR,1159.6
2000,6,AR,1160.3
2000,7,AR,1158.0
2000,8,AR,1160.1
2000,9,AR,1159.2
2000,10,AR,1160.9
2000,11,AR,1160.5
2000,12,AR,1156.6
2001,1,AR,1158.1
2001,2,AR,1159.0
2001,3,AR,1158.7
2001,4,AR,1158.9
2001,5,AR,1156.3
2001,6,AR,1153.6
2001,7,AR,1152.0
2001,8,AR,1152.3
2001,9,AR,1148.9
2001,10,AR,1148.7
2001,11,AR,1146.8
2001,12,AR,1144.1
2002,1,AR,1143.0
2002,2,AR,1143.6
2002,3,AR,1145.3
2002,4,AR,1146.7
2002,5,AR,1147.6
2002,6,AR,1148.7
2002,7,AR,1148.6
2002,8,AR,1146.2
2002,9,AR,1147.9
2002,10,AR,1145.2
2002,11,AR,1144.6
2002,12,AR,1144.8
2003,1,AR,1145.1
2003,2,AR,1142.6
2003,3,AR,1139.5
2003,4,AR,1139.9
2003,5,AR,1140.9
2003,6,AR,1139.9
2003,7,AR,1142.3
2003,8,AR,1144.8
2003,9,AR,1146.1
2003,10,AR,1150.7
2003,11,AR,1149.6
2003,12,AR,1150.9
2004,1,AR,1151.1
2004,2,AR,1152.1
2004,3,AR,1152.5
2004,4,AR,1152.4
2004,5,AR,1154.1
2004,6,AR,1156.4
2004,7,AR,1157.1
2004,8,AR,1161.0
2004,9,AR,1159.3
2004,10,AR,1162.5
2004,11,AR,1165.3
2004,12,AR,1166.8
2005,1,AR,1167.2
2005,2,AR,1170.9
2005,3,AR,1172.0
2005,4,AR,1173.1
2005,5,AR,1174.2
2005,6,AR,1175.8
2005,7,AR,1177.9
2005,8,AR,1179.2
2005,9,AR,1182.1
2005,10,AR,1182.1
2005,11,AR,1186.2
2005,12,AR,1187.3
2006,1,AR,1193.3
2006,2,AR,1195.3
2006,3,AR,1197.0
2006,4,AR,1200.6
2006,5,AR,1199.0
2006,6,AR,1201.5
2006,7,AR,1198.3
2006,8,AR,1198.9
2006,9,AR,1199.7
2006,10,AR,1199.2
2006,11,AR,1198.4
2006,12,AR,1199.8
2007,1,AR,1200.7
2007,2,AR,1202.0
2007,3,AR,1206.9
2007,4,AR,1204.7
2007,5,AR,1204.5
2007,6,AR,1205.3
2007,7,AR,1201.3
2007,8,AR,1204.6
2007,9,AR,1203.9
2007,10,AR,1204.2
2007,11,AR,1205.6
2007,12,AR,1206.7
2008,1,AR,1206.8
2008,2,AR,1209.5
2008,3,AR,1207.0
2008,4,AR,1205.0
2008,5,AR,1203.7
2008,6,AR,1204.9
2008,7,AR,1203.9
2008,8,AR,1203.5
2008,9,AR,1202.7
2008,10,AR,1198.4
2008,11,AR,1193.8
2008,12,AR,1188.5
2009,1,AR,1183.2
2009,2,AR,1180.7
2009,3,AR,1174.0
2009,4,AR,1169.9
2009,5,AR,1163.4
2009,6,AR,1161.0
2009,7,AR,1160.8
2009,8,AR,1159.9
2009,9,AR,1157.2
2009,10,AR,1154.0
2009,11,AR,1156.2
2009,12,AR,1154.5
2010,1,AR,1151.8
2010,2,AR,1150.1
2010,3,AR,1155.4
2010,4,AR,1158.5
2010,5,AR,1167.6
2010,6,AR,1174.0
2010,7,AR,1168.8
2010,8,AR,1169.7
2010,9,AR,1164.6
2010,10,AR,1164.3
2010,11,AR,1164.4
2010,12,AR,1165.1
2011,1,AR,1164.1
2011,2,AR,1160.4
2011,3,AR,1163.7
2011,4,AR,1172.6
2011,5,AR,1165.5
2011,6,AR,1162.8
2011,7,AR,1171.9
2011,8,AR,1172.3
2011,9,AR,1171.7
2011,10,AR,1176.4
2011,11,AR,1176.0
2011,12,AR,1175.5
2012,1,AR,1176.3
2012,2,AR,1176.6
2012,3,AR,1179.4
2012,4,AR,1179.2
2012,5,AR,1179.4
2012,6,AR,1178.9
2012,7,AR,1175.0
2012,8,AR,1176.6
2012,9,AR,1175.3
2012,10,AR,1175.8
2012,11,AR,1175.2
2012,12,AR,1178.9
2013,1,AR,1177.7
2013,2,AR,1180.0
2013,3,AR,1179.0
2013,4,AR,1178.6
2013,5,AR,1176.8
2013,6,AR,1174.6
2013,7,AR,1176.4
2013,8,AR,1175.8
2013,9,AR,1178.2
2013,10,AR,1179.5
2013,11,AR,1179.9
2013,12,AR,1176.2
2014,1,AR,1180.5
2014,2,AR,1182.1
2014,3,AR,1183.6
2014,4,AR,1185.8
2014,5,AR,1188.0
2014,6,AR,1188.5
2014,7,AR,1188.9
2014,8,AR,1190.8
2014,9,AR,1194.4
2014,10,AR,1195.5
2014,11,AR,1198.8
2014,12,AR,1203.1
2015,1,AR,1202.4
2015,2,AR,1205.1
2015,3,AR,1199.3
2015,4,AR,1203.6
2015,5,AR,1210.0
2015,6,AR,1211.8
2015,7,AR,1216.0
2015,8,AR,1218.8
2015,9,AR,1221.3
2015,10,AR,1222.3
2015,11,AR,1224.9
2015,12,AR,1227.7
2016,1,AR,1225.1
2016,2,AR,1227.9
2016,3,AR,1228.9
2016,4,AR,1229.6
2016,5,AR,1230.8
2016,6,AR,1232.4
2016,7,AR,1235.6
2016,8,AR,1236.0
2016,9,AR,1238.7
2016,10,AR,1238.2
2016,11,AR,1238.5
2016,12,AR,1239.3
2017,1,AR,1240.2
2017,2,AR,1243.5
2017,3,AR,1245.1
2017,4,AR,1247.2
2017,5,AR,1246.7
2017,6,AR,1249.3
2017,7,AR,1250.1
2017,8,AR,1251.3
2017,9,AR,1254.0
2017,10,AR,1254.7
2017,11,AR,1256.4
2017,12,AR,1256.8
2018,1,AR,1257.9
2018,2,AR,1260.8
2018,3,AR,1262.1
2018,4,AR,1262.8
2018,5,AR,1265.0
2018,6,AR,1264.9
2018,7,AR,1269.3
2018,8,AR,1271.2
2018,9,AR,1273.6
2018,10,AR,1272.8
2018,11,AR,1273.2
2018,12,AR,1275.5
2019,1,AR,1279.2
2019,2,AR,1280.2
2019,3,AR,1279.6
2019,4,AR,1280.4
2019,5,AR,1279.6
2019,6,AR,1278.6
2019,7,AR,1281.1
2019,8,AR,1282.2
2019,9,AR,1282.5
2019,10,AR,1285.2
2019,11,AR,1288.2
2019,12,AR,1290.0
2020,1,AR,1294.2
2020,2,AR,1293.9
2020,3,AR,1290.5
2020,4,AR,1167.0
2020,5,AR,1196.7
2020,6,AR,1224.4
2020,7,AR,1232.2
2020,8,AR,1246.5
2020,9,AR,1248.5
2020,10,AR,1256.0
2020,11,AR,1261.4
2020,12,AR,1257.4
2021,1,AR,1266.6
2021,2,AR,1261.0
2021,3,AR,1274.0
2021,4,AR,1273.2
2021,5,AR,1275.4
2021,6,AR,1280.2
2021,7,AR,1283.0
2021,8,AR,1286.8
2021,9,AR,1284.5
2021,10,AR,1297.5
2021,11,AR,1300.6
2021,12,AR,1304.2
2022,1,AR,1305.8
2022,2,AR,1313.4
2022,3,AR,1314.8
2022,4,AR,1318.3
2022,5,AR,1322.7
2022,6,AR,1326.2
2022,7,AR,1332.9
2022,8,AR,1336.9
2022,9,AR,1340.0
2022,10,AR,1338.7
2022,11,AR,1341.8
2022,12,AR,1342.3
2023,1,AR,1346.2
2023,2,AR,1346.5
2023,3,AR,1348.2
2023,4,AR,1348.1
2023,5,AR,1349.4
2023,6,AR,1353.4
2023,7,AR,1349.6
2023,8,AR,1352.1
2023,9,AR,1355.6
2023,10,AR,1354.9
2023,11,AR,1354.7
2023,12,AR,1358.2
2024,1,AR,1356.2
2024,2,AR,1360.8
2024,3,AR,1364.5
2024,4,AR,1362.8
2024,5,AR,1362.3
2024,6,AR,1363.4
2024,7,AR,1365.8
2024,8,AR,1367.5
2024,9,AR,1367.7
2024,10,AR,1371.2
2024,11,AR,1375.1
2024,12,AR,1377.2
2025,1,AR,1379.2
2025,2,AR,1381.7
2025,3,AR,1381.8
2025,4,AR,1379.0
2025,5,AR,1379.8
2025,6,AR,1379.2
2025,7,AR,1383.3
2025,8,AR,1385.4
2025,9,AR,1389.6
2025,10,AR,1391.9
2025,11,AR,1391.4
2025,12,AR,1392.9
1990,1,CA,12496.6
1990,2,CA,12514.4
1990,3,CA,12515.5
1990,4,CA,12535.5
1990,5,CA,12547.8
1990,6,CA,12551.1
1990,7,CA,12573.7
1990,8,CA,12554.8
1990,9,CA,12546.5
1990,10,CA,12563.4
1990,11,CA,12548.6
1990,12,CA,12548.2
1991,1,CA,12522.8
1991,2,CA,12485.7
1991,3,CA,12442.5
1991,4,CA,12445.5
1991,5,CA,12417.9
1991,6,CA,12393.7
1991,7,CA,12398.6
1991,8,CA,12391.8
1991,9,CA,12377.5
1991,10,CA,12377.0
1991,11,CA,12340.2
1991,12,CA,12312.9
1992,1,CA,12274.3
1992,2,CA,12235.6
1992,3,CA,12265.7
1992,4,CA,12259.9
1992,5,CA,12240.6
1992,6,CA,12210.7
1992,7,CA,12218.0
1992,8,CA,12182.1
1992,9,CA,12154.9
1992,10,CA,12167.2
1992,11,CA,12157.6
1992,12,CA,12114.5
1993,1,CA,12151.0
1993,2,CA,12120.2
1993,3,CA,12090.4
1993,4,CA,12066.0
1993,5,CA,12064.8
1993,6,CA,12070.8
1993,7,CA,12097.4
1993,8,CA,12100.5
1993,9,CA,12091.3
1993,10,CA,12089.0
1993,11,CA,12083.1
1993,12,CA,12108.5
1994,1,CA,12115.4
1994,2,CA,12131.8
1994,3,CA,12170.2
1994,4,CA,12164.0
1994,5,CA,12175.6
1994,6,CA,12189.9
1994,7,CA,12220.7
1994,8,CA,12229.3
1994,9,CA,12259.8
1994,10,CA,12266.4
1994,11,CA,12299.2
1994,12,CA,12332.3
1995,1,CA,12327.9
1995,2,CA,12391.2
1995,3,CA,12397.4
1995,4,CA,12414.3
1995,5,CA,12441.6
1995,6,CA,12474.1
1995,7,CA,12463.5
1995,8,CA,12512.5
1995,9,CA,12567.5
1995,10,CA,12548.1
1995,11,CA,12592.9
1995,12,CA,12606.4
1996,1,CA,12665.9
1996,2,CA,12706.2
1996,3,CA,12721.6
1996,4,CA,12717.4
1996,5,CA,12769.1
1996,6,CA,12782.7
1996,7,CA,12802.0
1996,8,CA,12836.4
1996,9,CA,12864.5
1996,10,CA,12903.0
1996,11,CA,12959.6
1996,12,CA,12952.5
1997,1,CA,12972.1
1997,2,CA,13027.8
1997,3,CA,13081.9
1997,4,CA,13145.5
1997,5,CA,13177.6
1997,6,CA,13198.3
1997,7,CA,13233.2
1997,8,CA,13251.6
1997,9,CA,13291.9
1997,10,CA,13327.1
1997,11,CA,13338.2
1997,12,CA,13390.7
1998,1,CA,13479.3
1998,2,CA,13499.0
1998,3,CA,13528.9
1998,4,CA,13568.1
1998,5,CA,13628.2
1998,6,CA,13664.1
1998,7,CA,13715.1
1998,8,CA,13758.2
1998,9,CA,13811.3
1998,10,CA,13830.0
1998,11,CA,13872.3
1998,12,CA,13887.4
1999,1,CA,13879.0
1999,2,CA,13914.8
1999,3,CA,13938.1
1999,4,CA,13994.2
1999,5,CA,14027.0
1999,6,CA,14042.4
1999,7,CA,14134.6
1999,8,CA,14145.0
1999,9,CA,14190.6
1999,10,CA,14248.4
1999,11,CA,14280.4
1999,12,CA,14320.8
2000,1,CA,14343.5
2000,2,CA,14384.2
2000,3,CA,14431.1
2000,4,CA,14482.9
2000,5,CA,14550.7
2000,6,CA,14592.4
2000,7,CA,14625.3
2000,8,CA,14658.1
2000,9,CA,14717.4
2000,10,CA,14711.9
2000,11,CA,14756.6
2000,12,CA,14798.4
2001,1,CA,14830.5
2001,2,CA,14826.7
2001,3,CA,14830.7
2001,4,CA,14794.2
2001,5,CA,14771.1
2001,6,CA,14762.5
2001,7,CA,14697.4
2001,8,CA,14697.6
2001,9,CA,14657.5
2001,10,CA,14632.8
2001,11,CA,14588.5
2001,12,CA,14566.9
2002,1,CA,14574.5
2002,2,CA,14578.8
2002,3,CA,14600.6
2002,4,CA,14614.3
2002,5,CA,14629.0
2002,6,CA,14620.0
2002,7,CA,14584.7
2002,8,CA,14596.8
2002,9,CA,14600.8
2002,10,CA,14609.0
2002,11,CA,14616.3
2002,12,CA,14602.8
2003,1,CA,14591.5
2003,2,CA,14574.3
2003,3,CA,14559.3
2003,4,CA,14579.3
2003,5,CA,14575.2
2003,6,CA,14578.3
2003,7,CA,14556.6
2003,8,CA,14567.4
2003,9,CA,14566.9
2003,10,CA,14596.6
2003,11,CA,14581.2
2003,12,CA,14589.9
2004,1,CA,14625.6
2004,2,CA,14641.7
2004,3,CA,14666.8
2004,4,CA,14684.6
2004,5,CA,14711.1
2004,6,CA,14723.1
2004,7,CA,14777.5
2004,8,CA,14772.8
2004,9,CA,14782.6
2004,10,CA,14839.7
2004,11,CA,14863.0
2004,12,CA,14865.3
2005,1,CA,14880.5
2005,2,CA,14905.8
2005,3,CA,14930.1
2005,4,CA,14981.6
2005,5,CA,14985.7
2005,6,CA,15005.5
2005,7,CA,15062.2
2005,8,CA,15093.6
2005,9,CA,15140.0
2005,10,CA,15147.4
2005,11,CA,15186.9
2005,12,CA,15222.1
2006,1,CA,15212.3
2006,2,CA,15252.6
2006,3,CA,15257.8
2006,4,CA,15266.8
2006,5,CA,15312.9
2006,6,CA,15348.7
2006,7,CA,15342.0
2006,8,CA,15370.1
2006,9,CA,15388.4
2006,10,CA,15380.4
2006,11,CA,15386.4
2006,12,CA,15398.9
2007,1,CA,15408.4
2007,2,CA,15435.1
2007,3,CA,15464.9
2007,4,CA,15423.8
2007,5,CA,15445.6
2007,6,CA,15467.4
2007,7,CA,15502.3
2007,8,CA,15488.0
2007,9,CA,15482.4
2007,10,CA,15465.7
2007,11,CA,15477.2
2007,12,CA,15485.3
2008,1,CA,15432.8
2008,2,CA,15443.8
2008,3,CA,15421.3
2008,4,CA,15430.6
2008,5,CA,15398.3
2008,6,CA,15374.2
2008,7,CA,15344.2
2008,8,CA,15293.2
2008,9,CA,15260.9
2008,10,CA,15161.3
2008,11,CA,15061.7
2008,12,CA,14981.6
2009,1,CA,14861.8
2009,2,CA,14727.8
2009,3,CA,14634.7
2009,4,CA,14545.0
2009,5,CA,14493.5
2009,6,CA,14427.2
2009,7,CA,14319.6
2009,8,CA,14276.1
2009,9,CA,14226.0
2009,10,CA,14265.9
2009,11,CA,14248.8
2009,12,CA,14226.4
2010,1,CA,14214.9
2010,2,CA,14191.3
2010,3,CA,14195.5
2010,4,CA,14290.3
2010,5,CA,14328.8
2010,6,CA,14311.8
2010,7,CA,14287.4
2010,8,CA,14282.2
2010,9,CA,14276.2
2010,10,CA,14332.6
2010,11,CA,14331.2
2010,12,CA,14343.0
2011,1,CA,14368.0
2011,2,CA,14373.6
2011,3,CA,14374.8
2011,4,CA,14401.9
2011,5,CA,14401.7
2011,6,CA,14398.1
2011,7,CA,14439.1
2011,8,CA,14453.5
2011,9,CA,14485.2
2011,10,CA,14493.4
2011,11,CA,14515.0
2011,12,CA,14533.9
2012,1,CA,14600.2
2012,2,CA,14622.1
2012,3,CA,14659.0
2012,4,CA,14672.7
2012,5,CA,14714.6
2012,6,CA,14765.6
2012,7,CA,14780.8
2012,8,CA,14806.1
2012,9,CA,14829.4
2012,10,CA,14862.8
2012,11,CA,14900.6
2012,12,CA,14930.8
2013,1,CA,14958.1
2013,2,CA,15007.6
2013,3,CA,15035.3
2013,4,CA,15074.7
2013,5,CA,15107.1
2013,6,CA,15128.6
2013,7,CA,15157.9
2013,8,CA,15208.9
2013,9,CA,15223.6
2013,10,CA,15258.2
2013,11,CA,15311.3
2013,12,CA,15344.7
2014,1,CA,15381.8
2014,2,CA,15410.7
2014,3,CA,15449.6
2014,4,CA,15486.3
2014,5,CA,15525.1
2014,6,CA,15555.4
2014,7,CA,15562.2
2014,8,CA,15628.5
2014,9,CA,15668.1
2014,10,CA,15701.1
2014,11,CA,15744.9
2014,12,CA,15782.1
2015,1,CA,15813.7
2015,2,CA,15843.2
2015,3,CA,15888.3
2015,4,CA,15914.8
2015,5,CA,15964.1
2015,6,CA,16005.1
2015,7,CA,16093.5
2015,8,CA,16141.5
2015,9,CA,16161.8
2015,10,CA,16225.4
2015,11,CA,16250.1
2015,12,CA,16285.9
2016,1,CA,16309.2
2016,2,CA,16349.1
2016,3,CA,16326.8
2016,4,CA,16429.4
2016,5,CA,16451.7
2016,6,CA,16437.3
2016,7,CA,16519.3
2016,8,CA,16531.3
2016,9,CA,16564.8
2016,10,CA,16586.6
2016,11,CA,16609.3
2016,12,CA,16628.4
2017,1,CA,16636.0
2017,2,CA,16673.9
2017,3,CA,16715.5
2017,4,CA,16742.5
2017,5,CA,16798.4
2017,6,CA,16841.9
2017,7,CA,16842.4
2017,8,CA,16862.3
2017,9,CA,16909.4
2017,10,CA,16932.5
2017,11,CA,16958.6
2017,12,CA,17009.1
2018,1,CA,17043.5
2018,2,CA,17084.4
2018,3,CA,17091.9
2018,4,CA,17102.9
2018,5,CA,17125.3
2018,6,CA,17170.8
2018,7,CA,17161.4
2018,8,CA,17200.1
2018,9,CA,17230.4
2018,10,CA,17259.8
2018,11,CA,17274.1
2018,12,CA,17320.5
2019,1,CA,17325.8
2019,2,CA,17334.5
2019,3,CA,17356.5
2019,4,CA,17359.3
2019,5,CA,17385.2
2019,6,CA,17421.6
2019,7,CA,17431.4
2019,8,CA,17463.8
2019,9,CA,17475.2
2019,10,CA,17497.3
2019,11,CA,17558.5
2019,12,CA,17572.1
2020,1,CA,17643.2
2020,2,CA,17663.9
2020,3,CA,17483.9
2020,4,CA,14919.8
2020,5,CA,15107.5
2020,6,CA,15623.1
2020,7,CA,15670.3
2020,8,CA,15762.2
2020,9,CA,15912.9
2020,10,CA,16119.2
2020,11,CA,16185.0
2020,12,CA,16101.0
2021,1,CA,16000.7
2021,2,CA,16207.4
2021,3,CA,16339.6
2021,4,CA,16494.1
2021,5,CA,16617.0
2021,6,CA,16686.3
2021,7,CA,16865.1
2021,8,CA,16964.2
2021,9,CA,16957.2
2021,10,CA,17217.3
2021,11,CA,17277.2
2021,12,CA,17343.5
2022,1,CA,17357.9
2022,2,CA,17489.5
2022,3,CA,17553.9
2022,4,CA,17613.3
2022,5,CA,17648.2
2022,6,CA,17684.9
2022,7,CA,17738.4
2022,8,CA,17769.7
2022,9,CA,17784.1
2022,10,CA,17786.6
2022,11,CA,17794.1
2022,12,CA,17798.6
2023,1,CA,17759.8
2023,2,CA,17780.0
2023,3,CA,17770.2
2023,4,CA,17782.6
2023,5,CA,17829.8
2023,6,CA,17842.9
2023,7,CA,17806.4
2023,8,CA,17834.5
2023,9,CA,17870.2
2023,10,CA,17852.2
2023,11,CA,17852.3
2023,12,CA,17878.7
2024,1,CA,18010.0
2024,2,CA,17925.3
2024,3,CA,17931.1
2024,4,CA,17932.1
2024,5,CA,17930.3
2024,6,CA,17910.0
2024,7,CA,17938.9
2024,8,CA,17941.7
2024,9,CA,17930.8
2024,10,CA,17951.3
2024,11,CA,17993.4
2024,12,CA,18032.4
2025,1,CA,18011.0
2025,2,CA,17989.2
2025,3,CA,17982.4
