year,month,state,crime_rate
1997,6,KY,6586.0
1997,6,LA,22937.0
1997,6,MA,19384.0
1997,6,MD,24724.0
1997,6,ME,3464.0
1997,6,MI,38550.0
1997,6,MN,13349.0
1997,6,MO,20410.0
1997,6,MS,7537.0
1997,6,MT,1605.0
1997,6,NC,34110.0
1997,6,ND,1594.0
1997,6,NE,5912.0
1997,6,NH,470.0
1997,6,NJ,28062.0
1997,6,NM,8313.0
1997,6,NV,8421.0
1997,6,NY,58915.0
1997,6,OH,29886.0
1997,6,OK,15671.0
1997,6,OR,16468.0
1997,6,PA,30713.0
1997,6,RI,3102.0
1997,6,SC,20389.0
1997,6,SD,1401.0
1997,6,TN,21202.0
1997,6,TX,95444.0
1997,6,UT,9994.0
1997,6,VA,22161.0
1997,6,VT,
1997,6,WA,26067.0
1997,6,WI,16815.0
1997,6,WV,3775.0
1997,6,WY,1827.0
1997,7,AK,2734.0
1997,7,AL,399.0
1997,7,AR,11334.0
1997,7,AZ,26758.0
1997,7,CA,136449.0
1997,7,CO,12101.0
1997,7,CT,12188.0
1997,7,DC,12.0
1997,7,DE,3204.0
1997,7,FL,4.0
1997,7,GA,37497.0
1997,7,HI,6197.0
1997,7,IA,9237.0
1997,7,ID,4514.0
1997,7,IL,28333.0
1997,7,IN,19299.0
1997,7,KS,4042.0
1997,7,KY,5656.0
1997,7,LA,24007.0
1997,7,MA,21570.0
1997,7,MD,26202.0
1997,7,ME,3838.0
1997,7,MI,41434.0
1997,7,MN,14545.0
1997,7,MO,23269.0
1997,7,MS,8471.0
1997,7,MT,1774.0
1997,7,NC,36542.0
1997,7,ND,1740.0
1997,7,NE,6794.0
1997,7,NH,467.0
1997,7,NJ,30778.0
1997,7,NM,9116.0
1997,7,NV,8619.0
1997,7,NY,64376.0
1997,7,OH,33116.0
1997,7,OK,17459.0
1997,7,OR,17179.0
1997,7,PA,33245.0
1997,7,RI,3511.0
1997,7,SC,21800.0
1997,7,SD,1494.0
1997,7,TN,22236.0
1997,7,TX,98287.0
1997,7,UT,10462.0
1997,7,VA,24718.0
1997,7,VT,
1997,7,WA,28396.0
1997,7,WI,18824.0
1997,7,WV,4232.0
1997,7,WY,1970.0
1997,8,AK,2793.0
1997,8,AL,332.0
1997,8,AR,10848.0
1997,8,AZ,25702.0
1997,8,CA,132892.0
1997,8,CO,12354.0
1997,8,CT,12304.0
1997,8,DC,12.0
1997,8,DE,3309.0
1997,8,FL,
1997,8,GA,36397.0
1997,8,HI,6045.0
1997,8,IA,8968.0
1997,8,ID,4475.0
1997,8,IL,28270.0
1997,8,IN,18612.0
1997,8,KS,4073.0
1997,8,KY,5949.0
1997,8,LA,22575.0
1997,8,MA,21009.0
1997,8,MD,26414.0
1997,8,ME,3898.0
1997,8,MI,41429.0
1997,8,MN,15033.0
1997,8,MO,22655.0
1997,8,MS,7282.0
1997,8,MT,1914.0
1997,8,NC,36586.0
1997,8,ND,1801.0
1997,8,NE,6606.0
1997,8,NH,522.0
1997,8,NJ,31417.0
1997,8,NM,8958.0
1997,8,NV,8531.0
1997,8,NY,63136.0
1997,8,OH,33017.0
1997,8,OK,16874.0
1997,8,OR,17403.0
1997,8,PA,33012.0
1997,8,RI,3517.0
1997,8,SC,21753.0
1997,8,SD,1595.0
1997,8,TN,21956.0
1997,8,TX,95253.0
1997,8,UT,11514.0
1997,8,VA,24467.0
1997,8,VT,
1997,8,WA,28568.0
1997,8,WI,19483.0
1997,8,WV,4000.0
1997,8,WY,1881.0
1997,9,AK,2495.0
1997,9,AL,347.0
1997,9,AR,10580.0
1997,9,AZ,26107.0
1997,9,CA,127474.0
1997,9,CO,11563.0
1997,9,CT,11209.0
1997,9,DC,12.0
1997,9,DE,3174.0
1997,9,FL,
1997,9,GA,33808.0
1997,9,HI,5871.0
1997,9,IA,8333.0
1997,9,ID,4043.0
1997,9,IL,26698.0
1997,9,IN,18137.0
1997,9,KS,3620.0
1997,9,KY,5502.0
1997,9,LA,22133.0
1997,9,MA,19251.0
1997,9,MD,24496.0
1997,9,ME,3535.0
1997,9,MI,38515.0
1997,9,MN,13404.0
1997,9,MO,21841.0
1997,9,MS,6803.0
1997,9,MT,1593.0
1997,9,NC,35507.0
1997,9,ND,1497.0
1997,9,NE,6285.0
1997,9,NH,482.0
1997,9,NJ,28408.0
1997,9,NM,8533.0
1997,9,NV,8409.0
1997,9,NY,60718.0
1997,9,OH,30500.0
1997,9,OK,16440.0
1997,9,OR,17294.0
1997,9,PA,31398.0
1997,9,RI,3106.0
1997,9,SC,20002.0
1997,9,SD,1234.0
1997,9,TN,20860.0
1997,9,TX,90128.0
1997,9,UT,10799.0
1997,9,VA,22913.0
1997,9,VT,
1997,9,WA,27351.0
1997,9,WI,17581.0
1997,9,WV,3933.0
1997,9,WY,1758.0
1997,10,AK,2000.0
1997,10,AL,358.0
1997,10,AR,10132.0
1997,10,AZ,26880.0
1997,10,CA,132911.0
1997,10,CO,11194.0
1997,10,CT,11625.0
1997,10,DC,10.0
1997,10,DE,2955.0
1997,10,FL,
1997,10,GA,33634.0
1997,10,HI,5796.0
1997,10,IA,8156.0
1997,10,ID,4254.0
1997,10,IL,27089.0
1997,10,IN,18340.0
1997,10,KS,3686.0
1997,10,KY,4327.0
1997,10,LA,21906.0
1997,10,MA,18752.0
1997,10,MD,25866.0
1997,10,ME,3652.0
1997,10,MI,39766.0
1997,10,MN,13613.0
1997,10,MO,22605.0
1997,10,MS,6938.0
1997,10,MT,1686.0
1997,10,NC,35686.0
1997,10,ND,1568.0
1997,10,NE,6282.0
1997,10,NH,462.0
1997,10,NJ,27897.0
1997,10,NM,8875.0
1997,10,NV,8887.0
1997,10,NY,61284.0
1997,10,OH,32545.0
1997,10,OK,16177.0
1997,10,OR,17971.0
1997,10,PA,32095.0
1997,10,RI,3061.0
1997,10,SC,19902.0
1997,10,SD,1247.0
1997,10,TN,20598.0
1997,10,TX,92046.0
1997,10,UT,10968.0
1997,10,VA,22743.0
1997,10,VT,
1997,10,WA,27802.0
1997,10,WI,18084.0
1997,10,WV,4157.0
1997,10,WY,1728.0
1997,11,AK,1782.0
1997,11,AL,314.0
1997,11,AR,9413.0
1997,11,AZ,24833.0
1997,11,CA,123216.0
1997,11,CO,10483.0
1997,11,CT,10037.0
1997,11,DC,10.0
1997,11,DE,2555.0
1997,11,FL,
1997,11,GA,36035.0
1997,11,HI,5316.0
1997,11,IA,7260.0
1997,11,ID,3979.0
1997,11,IL,24001.0
1997,11,IN,15714.0
1997,11,KS,3461.0
1997,11,KY,3850.0
1997,11,LA,19971.0
1997,11,MA,17020.0
1997,11,MD,22122.0
1997,11,ME,2802.0
1997,11,MI,35897.0
1997,11,MN,11032.0
1997,11,MO,19494.0
1997,11,MS,6117.0
1997,11,MT,1322.0
1997,11,NC,33048.0
1997,11,ND,1238.0
1997,11,NE,5681.0
1997,11,NH,377.0
1997,11,NJ,24622.0
1997,11,NM,8037.0
1997,11,NV,3520.0
1997,11,NY,50676.0
1997,11,OH,30281.0
1997,11,OK,14206.0
1997,11,OR,17355.0
1997,11,PA,27078.0
1997,11,RI,2691.0
1997,11,SC,18243.0
1997,11,SD,1047.0
1997,11,TN,19639.0
1997,11,TX,82795.0
1997,11,UT,9287.0
1997,11,VA,20383.0
1997,11,VT,
1997,11,WA,26430.0
1997,11,WI,15101.0
1997,11,WV,3861.0
1997,11,WY,1471.0
1997,12,AK,2108.0
1997,12,AL,173366.0
1997,12,AR,9518.0
1997,12,AZ,26591.0
1997,12,CA,131382.0
1997,12,CO,50834.0
1997,12,CT,10141.0
1997,12,DC,52000.0
1997,12,DE,1933.0
1997,12,FL,999558.0
1997,12,GA,32592.0
1997,12,HI,5955.0
1997,12,IA,7053.0
1997,12,ID,3923.0
1997,12,IL,24209.0
1997,12,IN,16329.0
1997,12,KS,3552.0
1997,12,KY,5037.0
1997,12,LA,20373.0
1997,12,MA,18139.0
1997,12,MD,23479.0
1997,12,ME,2877.0
1997,12,MI,33255.0
1997,12,MN,74578.0
1997,12,MO,21338.0
1997,12,MS,6579.0
1997,12,MT,8340.0
1997,12,NC,32575.0
1997,12,ND,1780.0
1997,12,NE,5744.0
1997,12,NH,357.0
1997,12,NJ,25555.0
1997,12,NM,8260.0
1997,12,NV,3530.0
1997,12,NY,55226.0
1997,12,OH,32168.0
1997,12,OK,14717.0
1997,12,OR,18255.0
1997,12,PA,25281.0
1997,12,RI,2661.0
1997,12,SC,18791.0
1997,12,SD,1101.0
1997,12,TN,22047.0
1997,12,TX,88338.0
1997,12,UT,8847.0
1997,12,VA,21590.0
1997,12,VT,
1997,12,WA,27323.0
1997,12,WI,14731.0
1997,12,WV,3748.0
1997,12,WY,1403.0
1998,1,AK,1856.0
1998,1,AL,2002.0
1998,1,AR,9380.0
1998,1,AZ,28060.0
1998,1,CA,130448.0
1998,1,CO,5765.0
1998,1,CT,10119.0
1998,1,DC,4319.0
1998,1,DE,3444.0
1998,1,FL,
1998,1,GA,33318.0
1998,1,HI,5819.0
1998,1,IA,6804.0
1998,1,ID,3664.0
1998,1,IL,23358.0
1998,1,IN,16201.0
1998,1,KS,3332.0
1998,1,KY,5607.0
1998,1,LA,21116.0
1998,1,MA,16163.0
1998,1,MD,22308.0
1998,1,ME,2703.0
1998,1,MI,39158.0
1998,1,MN,9627.0
1998,1,MO,19889.0
1998,1,MS,6825.0
1998,1,MT,1226.0
1998,1,NC,33342.0
1998,1,ND,1107.0
1998,1,NE,5516.0
1998,1,NH,921.0
1998,1,NJ,25945.0
1998,1,NM,9334.0
1998,1,NV,8734.0
1998,1,NY,54790.0
1998,1,OH,29846.0
1998,1,OK,14173.0
1998,1,OR,15757.0
1998,1,PA,30532.0
1998,1,RI,2879.0
1998,1,SC,18809.0
1998,1,SD,1024.0
1998,1,TN,21263.0
1998,1,TX,88076.0
1998,1,UT,9628.0
1998,1,VA,20984.0
1998,1,VT,582.0
1998,1,WA,27693.0
1998,1,WI,4322.0
1998,1,WV,3882.0
1998,1,WY,1445.0
1998,2,AK,1728.0
1998,2,AL,1706.0
1998,2,AR,7996.0
1998,2,AZ,24941.0
1998,2,CA,119384.0
1998,2,CO,5309.0
1998,2,CT,9407.0
1998,2,DC,3681.0
1998,2,DE,2847.0
1998,2,FL,
1998,2,GA,28955.0
1998,2,HI,5225.0
1998,2,IA,6363.0
1998,2,ID,3374.0
1998,2,IL,20586.0
1998,2,IN,14640.0
1998,2,KS,3042.0
1998,2,KY,4407.0
1998,2,LA,18565.0
1998,2,MA,14657.0
1998,2,MD,20760.0
1998,2,ME,2400.0
1998,2,MI,32673.0
1998,2,MN,9973.0
1998,2,MO,17438.0
1998,2,MS,5544.0
1998,2,MT,1104.0
1998,2,NC,27955.0
1998,2,ND,1189.0
1998,2,NE,5460.0
1998,2,NH,954.0
1998,2,NJ,22056.0
1998,2,NM,8011.0
1998,2,NV,7453.0
1998,2,NY,47725.0
1998,2,OH,24889.0
1998,2,OK,12119.0
1998,2,OR,15138.0
1998,2,PA,26812.0
1998,2,RI,2477.0
1998,2,SC,15741.0
1998,2,SD,1119.0
1998,2,TN,17405.0
1998,2,TX,74134.0
1998,2,UT,8257.0
1998,2,VA,18043.0
1998,2,VT,623.0
1998,2,WA,25540.0
1998,2,WI,3823.0
1998,2,WV,3554.0
1998,2,WY,1278.0
1998,3,AK,2008.0
1998,3,AL,1898.0
1998,3,AR,8521.0
1998,3,AZ,26332.0
1998,3,CA,130742.0
1998,3,CO,5490.0
1998,3,CT,9755.0
1998,3,DC,3121.0
1998,3,DE,3161.0
1998,3,FL,
1998,3,GA,32401.0
1998,3,HI,5949.0
1998,3,IA,7017.0
1998,3,ID,4142.0
1998,3,IL,23008.0
1998,3,IN,15656.0
1998,3,KS,3086.0
1998,3,KY,5073.0
1998,3,LA,21002.0
1998,3,MA,16226.0
1998,3,MD,21566.0
1998,3,ME,2798.0
1998,3,MI,34423.0
1998,3,MN,10831.0
1998,3,MO,18814.0
1998,3,MS,6145.0
1998,3,MT,1203.0
1998,3,NC,31571.0
1998,3,ND,1124.0
1998,3,NE,5405.0
1998,3,NH,941.0
1998,3,NJ,23885.0
1998,3,NM,8730.0
1998,3,NV,8044.0
1998,3,NY,51413.0
1998,3,OH,27925.0
1998,3,OK,13448.0
1998,3,OR,16376.0
1998,3,PA,29263.0
1998,3,RI,2633.0
1998,3,SC,17639.0
1998,3,SD,1119.0
1998,3,TN,19430.0
1998,3,TX,83195.0
1998,3,UT,9136.0
1998,3,VA,19774.0
1998,3,VT,835.0
1998,3,WA,28321.0
1998,3,WI,4245.0
1998,3,WV,4010.0
1998,3,WY,1532.0
1998,4,AK,2228.0
1998,4,AL,1813.0
1998,4,AR,8705.0
1998,4,AZ,25711.0
1998,4,CA,119590.0
1998,4,CO,5552.0
1998,4,CT,9798.0
1998,4,DC,3830.0
1998,4,DE,3158.0
1998,4,FL,
1998,4,GA,32741.0
1998,4,HI,5815.0
1998,4,IA,7152.0
1998,4,ID,3846.0
1998,4,IL,22827.0
1998,4,IN,16166.0
1998,4,KS,3123.0
1998,4,KY,4869.0
1998,4,LA,20735.0
1998,4,MA,16450.0
1998,4,MD,22002.0
1998,4,ME,2989.0
1998,4,MI,35713.0
1998,4,MN,10815.0
1998,4,MO,19528.0
1998,4,MS,6204.0
1998,4,MT,1320.0
1998,4,NC,31553.0
1998,4,ND,1364.0
1998,4,NE,5746.0
1998,4,NH,1011.0
1998,4,NJ,22408.0
1998,4,NM,8001.0
1998,4,NV,7610.0
1998,4,NY,50632.0
1998,4,OH,27338.0
1998,4,OK,13525.0
1998,4,OR,15624.0
1998,4,PA,28966.0
1998,4,RI,2774.0
1998,4,SC,18270.0
1998,4,SD,1247.0
1998,4,TN,19631.0
1998,4,TX,82544.0
1998,4,UT,8973.0
1998,4,VA,19550.0
1998,4,VT,870.0
1998,4,WA,27063.0
1998,4,WI,4556.0
1998,4,WV,3843.0
1998,4,WY,1388.0
1998,5,AK,2302.0
1998,5,AL,1930.0
1998,5,AR,9649.0
1998,5,AZ,24989.0
1998,5,CA,121542.0
1998,5,CO,5778.0
1998,5,CT,10315.0
1998,5,DC,3009.0
1998,5,DE,3525.0
1998,5,FL,
1998,5,GA,36529.0
1998,5,HI,5494.0
1998,5,IA,7367.0
1998,5,ID,4013.0
1998,5,IL,24138.0
1998,5,IN,16589.0
1998,5,KS,3155.0
1998,5,KY,5425.0
1998,5,LA,22097.0
1998,5,MA,17199.0
1998,5,MD,21989.0
1998,5,ME,3350.0
1998,5,MI,37995.0
1998,5,MN,11997.0
1998,5,MO,20553.0
1998,5,MS,6631.0
1998,5,MT,1437.0
1998,5,NC,34241.0
1998,5,ND,1386.0
1998,5,NE,5951.0
1998,5,NH,1220.0
1998,5,NJ,24313.0
1998,5,NM,8202.0
1998,5,NV,7736.0
1998,5,NY,50734.0
1998,5,OH,29087.0
1998,5,OK,14266.0
1998,5,OR,15517.0
1998,5,PA,29713.0
1998,5,RI,2978.0
1998,5,SC,19916.0
1998,5,SD,1443.0
1998,5,TN,21662.0
1998,5,TX,86823.0
1998,5,UT,9643.0
1998,5,VA,20521.0
1998,5,VT,913.0
1998,5,WA,27759.0
1998,5,WI,4859.0
1998,5,WV,3674.0
1998,5,WY,1583.0
1998,6,AK,2228.0
1998,6,AL,26933.0
1998,6,AR,9510.0
1998,6,AZ,24181.0
1998,6,CA,118338.0
1998,6,CO,5601.0
1998,6,CT,10303.0
1998,6,DC,3811.0
1998,6,DE,3299.0
1998,6,FL,
1998,6,GA,36352.0
1998,6,HI,5088.0
1998,6,IA,7843.0
1998,6,ID,3985.0
1998,6,IL,25361.0
1998,6,IN,17643.0
1998,6,KS,3190.0
1998,6,KY,5565.0
1998,6,LA,21108.0
1998,6,MA,17018.0
1998,6,MD,23440.0
1998,6,ME,3337.0
1998,6,MI,39472.0
1998,6,MN,12908.0
1998,6,MO,20998.0
1998,6,MS,6670.0
1998,6,MT,1399.0
1998,6,NC,34146.0
1998,6,ND,1549.0
1998,6,NE,6241.0
1998,6,NH,1142.0
1998,6,NJ,25932.0
1998,6,NM,7872.0
1998,6,NV,7850.0
1998,6,NY,52013.0
1998,6,OH,29452.0
1998,6,OK,14519.0
1998,6,OR,15049.0
1998,6,PA,30664.0
1998,6,RI,2755.0
1998,6,SC,19049.0
1998,6,SD,1486.0
1998,6,TN,21346.0
1998,6,TX,86215.0
1998,6,UT,9997.0
1998,6,VA,21317.0
1998,6,VT,1017.0
1998,6,WA,28048.0
1998,6,WI,4804.0
1998,6,WV,3775.0
1998,6,WY,1577.0
1998,7,AK,2364.0
1998,7,AL,1944.0
1998,7,AR,10050.0
1998,7,AZ,25146.0
1998,7,CA,119137.0
1998,7,CO,6117.0
1998,7,CT,11441.0
1998,7,DC,3956.0
1998,7,DE,3453.0
1998,7,FL,
1998,7,GA,35594.0
1998,7,HI,5349.0
1998,7,IA,8402.0
1998,7,ID,4328.0
1998,7,IL,28201.0
1998,7,IN,18243.0
1998,7,KS,3567.0
1998,7,KY,5792.0
1998,7,LA,22743.0
1998,7,MA,18514.0
1998,7,MD,25549.0
1998,7,ME,3722.0
1998,7,MI,41421.0
1998,7,MN,13651.0
1998,7,MO,23098.0
1998,7,MS,7062.0
1998,7,MT,1407.0
1998,7,NC,37076.0
1998,7,ND,1691.0
1998,7,NE,6646.0
1998,7,NH,1253.0
1998,7,NJ,28506.0
1998,7,NM,8310.0
1998,7,NV,7904.0
1998,7,NY,56224.0
1998,7,OH,33144.0
1998,7,OK,15875.0
1998,7,OR,14891.0
1998,7,PA,34335.0
1998,7,RI,3165.0
1998,7,SC,20881.0
1998,7,SD,1606.0
1998,7,TN,23548.0
1998,7,TX,88837.0
1998,7,UT,9660.0
1998,7,VA,21959.0
1998,7,VT,1042.0
1998,7,WA,28599.0
1998,7,WI,5974.0
1998,7,WV,3943.0
1998,7,WY,1847.0
1998,8,AK,2375.0
1998,8,AL,1935.0
1998,8,AR,9652.0
1998,8,AZ,24683.0
1998,8,CA,118918.0
1998,8,CO,6111.0
1998,8,CT,12194.0
1998,8,DC,4536.0
1998,8,DE,3732.0
1998,8,FL,
1998,8,GA,35536.0
1998,8,HI,5299.0
1998,8,IA,8367.0
1998,8,ID,4246.0
1998,8,IL,28028.0
1998,8,IN,18669.0
1998,8,KS,3565.0
1998,8,KY,5658.0
1998,8,LA,23120.0
1998,8,MA,19426.0
1998,8,MD,26058.0
1998,8,ME,3713.0
1998,8,MI,43919.0
1998,8,MN,13327.0
1998,8,MO,22750.0
1998,8,MS,7292.0
1998,8,MT,1332.0
1998,8,NC,36690.0
1998,8,ND,1637.0
1998,8,NE,6966.0
1998,8,NH,1219.0
1998,8,NJ,28795.0
1998,8,NM,8789.0
1998,8,NV,8065.0
1998,8,NY,56236.0
1998,8,OH,34118.0
1998,8,OK,15112.0
1998,8,OR,14363.0
1998,8,PA,35533.0
1998,8,RI,3447.0
1998,8,SC,20336.0
1998,8,SD,1601.0
1998,8,TN,21977.0
1998,8,TX,89099.0
1998,8,UT,10097.0
1998,8,VA,22661.0
1998,8,VT,1055.0
1998,8,WA,28279.0
1998,8,WI,5716.0
1998,8,WV,4062.0
1998,8,WY,1788.0
1998,9,AK,2094.0
1998,9,AL,1817.0
1998,9,AR,9328.0
1998,9,AZ,24579.0
1998,9,CA,113488.0
1998,9,CO,5673.0
1998,9,CT,11061.0
1998,9,DC,4074.0
1998,9,DE,3308.0
1998,9,FL,
1998,9,GA,34639.0
1998,9,HI,5074.0
1998,9,IA,7726.0
1998,9,ID,3686.0
1998,9,IL,26333.0
1998,9,IN,17133.0
1998,9,KS,3253.0
1998,9,KY,5371.0
1998,9,LA,21085.0
1998,9,MA,17601.0
1998,9,MD,23933.0
1998,9,ME,3217.0
1998,9,MI,40129.0
1998,9,MN,11779.0
1998,9,MO,21668.0
1998,9,MS,6797.0
1998,9,MT,1222.0
1998,9,NC,34335.0
1998,9,ND,1404.0
1998,9,NE,6370.0
1998,9,NH,1051.0
1998,9,NJ,26001.0
1998,9,NM,8312.0
1998,9,NV,7363.0
1998,9,NY,51913.0
1998,9,OH,29180.0
1998,9,OK,14836.0
1998,9,OR,13727.0
1998,9,PA,31405.0
1998,9,RI,3162.0
1998,9,SC,18617.0
1998,9,SD,1350.0
1998,9,TN,20075.0
1998,9,TX,84990.0
1998,9,UT,8984.0
1998,9,VA,20931.0
1998,9,VT,904.0
1998,9,WA,25949.0
1998,9,WI,5243.0
1998,9,WV,3912.0
1998,9,WY,1549.0
1998,10,AK,1728.0
1998,10,AL,1671.0
1998,10,AR,9011.0
1998,10,AZ,25045.0
1998,10,CA,115357.0
1998,10,CO,5681.0
1998,10,CT,10876.0
1998,10,DC,3929.0
1998,10,DE,3570.0
1998,10,FL,
1998,10,GA,34324.0
1998,10,HI,5109.0
1998,10,IA,7571.0
1998,10,ID,3704.0
1998,10,IL,25413.0
1998,10,IN,16666.0
1998,10,KS,3132.0
1998,10,KY,4998.0
1998,10,LA,21385.0
1998,10,MA,17753.0
1998,10,MD,23579.0
1998,10,ME,3467.0
1998,10,MI,40025.0
1998,10,MN,11952.0
1998,10,MO,21925.0
1998,10,MS,6961.0
1998,10,MT,1139.0
1998,10,NC,34900.0
1998,10,ND,1419.0
1998,10,NE,6392.0
1998,10,NH,1146.0
1998,10,NJ,25024.0
1998,10,NM,8577.0
1998,10,NV,7921.0
1998,10,NY,49204.0
1998,10,OH,30673.0
1998,10,OK,14473.0
1998,10,OR,14456.0
1998,10,PA,31552.0
1998,10,RI,3294.0
1998,10,SC,19344.0
1998,10,SD,1280.0
1998,10,TN,20522.0
1998,10,TX,86769.0
1998,10,UT,9572.0
1998,10,VA,21020.0
1998,10,VT,927.0
1998,10,WA,26916.0
1998,10,WI,5597.0
1998,10,WV,4063.0
1998,10,WY,1554.0
1998,11,AK,1576.0
1998,11,AL,1564.0
1998,11,AR,8486.0
1998,11,AZ,24027.0
1998,11,CA,109570.0
1998,11,CO,4885.0
1998,11,CT,9787.0
1998,11,DC,3907.0
1998,11,DE,3180.0
1998,11,FL,8884.0
1998,11,GA,31134.0
1998,11,HI,4732.0
1998,11,IA,6756.0
1998,11,ID,3481.0
1998,11,IL,22877.0
1998,11,IN,14695.0
1998,11,KS,3224.0
1998,11,KY,4555.0
1998,11,LA,19964.0
1998,11,MA,15628.0
1998,11,MD,21204.0
1998,11,ME,3068.0
1998,11,MI,36558.0
1998,11,MN,9811.0
1998,11,MO,20447.0
1998,11,MS,6049.0
1998,11,MT,987.0
1998,11,NC,32274.0
1998,11,ND,1168.0
1998,11,NE,5626.0
1998,11,NH,986.0
1998,11,NJ,22414.0
1998,11,NM,7844.0
1998,11,NV,6950.0
1998,11,NY,45752.0
1998,11,OH,28018.0
1998,11,OK,13024.0
1998,11,OR,13593.0
1998,11,PA,29257.0
1998,11,RI,2782.0
1998,11,SC,17613.0
1998,11,SD,944.0
1998,11,TN,19375.0
1998,11,TX,82235.0
1998,11,UT,8598.0
1998,11,VA,19520.0
1998,11,VT,851.0
1998,11,WA,25190.0
1998,11,WI,5364.0
1998,11,WV,3793.0
1998,11,WY,1342.0
1998,12,AK,1831.0
1998,12,AL,146548.0
1998,12,AR,8468.0
1998,12,AZ,22771.0
1998,12,CA,115511.0
1998,12,CO,105365.0
1998,12,CT,9819.0
1998,12,DC,4117.0
1998,12,DE,3199.0
1998,12,FL,1018843.0
1998,12,GA,32434.0
1998,12,HI,5044.0
1998,12,IA,6302.0
1998,12,ID,3172.0
1998,12,IL,22568.0
1998,12,IN,14969.0
1998,12,KS,3135.0
1998,12,KY,4818.0
1998,12,LA,21292.0
1998,12,MA,15331.0
1998,12,MD,24468.0
1998,12,ME,3136.0
1998,12,MI,34787.0
1998,12,MN,65039.0
1998,12,MO,20321.0
1998,12,MS,12559.0
1998,12,MT,4368.0
1998,12,NC,32430.0
1998,12,ND,1620.0
1998,12,NE,5563.0
1998,12,NH,982.0
1998,12,NJ,23403.0
1998,12,NM,8055.0
1998,12,NV,7290.0
1998,12,NY,48730.0
1998,12,OH,28128.0
1998,12,OK,13206.0
1998,12,OR,20551.0
1998,12,PA,30453.0
1998,12,RI,2840.0
1998,12,SC,17838.0
1998,12,SD,975.0
1998,12,TN,19283.0
1998,12,TX,84298.0
1998,12,UT,8038.0
1998,12,VA,20008.0
1998,12,VT,7771.0
1998,12,WA,25372.0
1998,12,WI,5376.0
1998,12,WV,3757.0
1998,12,WY,1266.0
1999,1,AK,1806.0
1999,1,AL,262.0
1999,1,AR,8198.0
1999,1,AZ,23526.0
1999,1,CA,117737.0
1999,1,CO,12509.0
1999,1,CT,8307.0
1999,1,DC,4277.0
1999,1,DE,2950.0
1999,1,FL,
1999,1,GA,33519.0
1999,1,HI,5021.0
1999,1,IA,5837.0
1999,1,ID,3211.0
1999,1,IL,19356.0
1999,1,IN,12768.0
1999,1,KS,2710.0
1999,1,KY,4288.0
1999,1,LA,19991.0
1999,1,MA,14182.0
1999,1,MD,15387.0
1999,1,ME,2429.0
1999,1,MI,30272.0
1999,1,MN,8318.0
1999,1,MO,17139.0
1999,1,MS,8467.0
1999,1,MT,1319.0
1999,1,NC,31923.0
1999,1,ND,942.0
1999,1,NE,5031.0
1999,1,NH,893.0
1999,1,NJ,20993.0
1999,1,NM,7938.0
1999,1,NV,7075.0
1999,1,NY,40964.0
1999,1,OH,24025.0
1999,1,OK,12894.0
1999,1,OR,14661.0
1999,1,PA,27299.0
1999,1,RI,2628.0
1999,1,SC,17618.0
1999,1,SD,1053.0
1999,1,TN,20150.0
1999,1,TX,81512.0
1999,1,UT,8345.0
1999,1,VA,18906.0
1999,1,VT,890.0
1999,1,WA,24692.0
1999,1,WI,10578.0
1999,1,WV,2786.0
1999,1,WY,1215.0
1999,2,AK,1528.0
1999,2,AL,254.0
1999,2,AR,6957.0
1999,2,AZ,20870.0
1999,2,CA,102994.0
1999,2,CO,10831.0
1999,2,CT,7868.0
1999,2,DC,3349.0
1999,2,DE,2737.0
1999,2,FL,
1999,2,GA,28670.0
1999,2,HI,4659.0
1999,2,IA,5739.0
1999,2,ID,2687.0
1999,2,IL,18191.0
1999,2,IN,12198.0
1999,2,KS,2517.0
1999,2,KY,3759.0
1999,2,LA,17748.0
1999,2,MA,12917.0
1999,2,MD,13071.0
1999,2,ME,2441.0
1999,2,MI,29375.0
1999,2,MN,7745.0
1999,2,MO,16178.0
1999,2,MS,6210.0
1999,2,MT,1282.0
1999,2,NC,26270.0
1999,2,ND,974.0
1999,2,NE,4626.0
1999,2,NH,945.0
1999,2,NJ,19932.0
1999,2,NM,6588.0
1999,2,NV,6965.0
1999,2,NY,39220.0
1999,2,OH,24114.0
1999,2,OK,11188.0
1999,2,OR,12307.0
1999,2,PA,25526.0
1999,2,RI,2359.0
1999,2,SC,15132.0
1999,2,SD,1203.0
1999,2,TN,16613.0
1999,2,TX,70553.0
1999,2,UT,7745.0
1999,2,VA,15552.0
1999,2,VT,879.0
1999,2,WA,22644.0
1999,2,WI,10816.0
1999,2,WV,2440.0
1999,2,WY,1177.0
1999,3,AK,1869.0
1999,3,AL,260.0
1999,3,AR,7543.0
1999,3,AZ,23028.0
1999,3,CA,113097.0
1999,3,CO,12169.0
1999,3,CT,8872.0
1999,3,DC,3355.0
1999,3,DE,2738.0
1999,3,FL,
1999,3,GA,29765.0
1999,3,HI,4895.0
1999,3,IA,6524.0
1999,3,ID,3152.0
1999,3,IL,20447.0
1999,3,IN,13286.0
1999,3,KS,2712.0
1999,3,KY,4143.0
1999,3,LA,19869.0
1999,3,MA,14660.0
1999,3,MD,14358.0
1999,3,ME,2488.0
1999,3,MI,31322.0
1999,3,MN,9302.0
1999,3,MO,18479.0
1999,3,MS,7169.0
1999,3,MT,1535.0
1999,3,NC,30014.0
1999,3,ND,1111.0
